Date,log_return,VIX,realized_vol,regime,regime_prob_0,regime_prob_1,regime_prob_2,regime_label
2008-03-18,0.0415348964290097,25.790000915527344,0.017612970212455194,2,3.409880029926085e-14,0.05490290746927929,0.9450970925306844,High Vol
2008-03-19,-0.0245869966260836,29.84000015258789,0.01825442061176335,2,1.6039225596590416e-08,0.09405380586249844,0.9059461780982738,High Vol
2008-03-20,0.0236622861241418,26.6200008392334,0.018954432585745275,2,2.2927662997832697e-07,0.2245130571258589,0.7754867135975091,High Vol
2008-03-24,0.0152052425852151,25.729999542236328,0.019194549902808514,2,0.0002021615800683249,0.4893051331727119,0.510492705247218,High Vol
2008-03-25,0.002301247732709,25.719999313354492,0.018929295800294905,1,0.002157828980365234,0.6662793288671978,0.3315628421524356,Medium Vol
2008-03-26,-0.0088044051386296,26.079999923706055,0.01892372335981433,1,0.0009877684744251129,0.7376560433544261,0.2613561881711474,Medium Vol
2008-03-27,-0.011526658548939,25.8799991607666,0.0190555084256903,1,0.00039761931972135984,0.7814630899873816,0.21813929069289562,Medium Vol
2008-03-28,-0.0079819575314157,25.709999084472656,0.019037540502209134,1,0.0013425763556548394,0.8153109345899411,0.18334648905440265,Medium Vol
2008-03-31,0.005671135392827,25.61000061035156,0.018120583809396535,1,0.0027301696617099422,0.8339365196257891,0.16333331071249943,Medium Vol
2008-04-01,0.0352670921363933,22.68000030517578,0.01979191663421034,1,7.028933113201381e-08,0.8427107129529217,0.1572892167577454,Medium Vol
2008-04-02,-0.001935942931411,23.43000030517578,0.01977507816251116,1,0.02792826974852153,0.9026952860944201,0.06937644415705661,Medium Vol
2008-04-03,0.0013007917822774,23.209999084472656,0.01975577845554967,1,0.05078539127976937,0.9190448056747391,0.030169803045489538,Medium Vol
2008-04-04,0.0007956797214259,22.450000762939453,0.018964409069669497,1,0.058130546093963155,0.9275625863579888,0.014306867548045934,Medium Vol
2008-04-07,0.0015603804918229,22.420000076293945,0.01879247536204403,1,0.05298123991381846,0.9392009417198262,0.00781781836635321,Medium Vol
2008-04-08,-0.0051130829272386,22.36000061035156,0.018389879173991496,1,0.03108017430143679,0.9635752749835058,0.0053445507150553144,Medium Vol
2008-04-09,-0.0081249908997769,22.809999465942383,0.0168189017233105,1,0.017545490346214807,0.9782924065913139,0.004162103062469319,Medium Vol
2008-04-10,0.0044640731409255,21.979999542236328,0.016653808076503223,1,0.014713468750470336,0.9817076771144081,0.003578854135119563,Medium Vol
